Channel ,Time_Hours,Current_mA,CurrentDensity_mA/cm^2,Time_Since_Inoc_hrs
3_prime1338,181.37,0.329585,0.0109,152.34
3_prime1338,181.39,0.329241,0.0109,152.36
3_prime1338,181.41,0.329316,0.0109,152.38
3_prime1338,181.43,0.328921,0.0109,152.40
3_prime1338,181.45,0.329566,0.0109,152.42
3_prime1338,181.47,0.329288,0.0109,152.44
3_prime1338,181.50,0.329338,0.0109,152.47
3_prime1338,181.52,0.329497,0.0109,152.49
3_prime1338,181.54,0.329414,0.0109,152.51
3_prime1338,181.56,0.329170,0.0109,152.53
3_prime1338,181.58,0.329243,0.0109,152.55
3_prime1338,181.60,0.329033,0.0109,152.57
3_prime1338,181.62,0.328403,0.0109,152.59
3_prime1338,181.64,0.328495,0.0109,152.61
3_prime1338,181.66,0.328448,0.0109,152.63
3_prime1338,181.68,0.327910,0.0108,152.65
3_prime1338,181.70,0.327935,0.0108,152.67
3_prime1338,181.72,0.327534,0.0108,152.69
3_prime1338,181.75,0.327366,0.0108,152.72
3_prime1338,181.77,0.327272,0.0108,152.74
3_prime1338,181.79,0.327560,0.0108,152.76
3_prime1338,181.81,0.327494,0.0108,152.78
3_prime1338,181.83,0.327216,0.0108,152.80
3_prime1338,181.85,0.327278,0.0108,152.82
3_prime1338,181.87,0.327334,0.0108,152.84
3_prime1338,181.89,0.327030,0.0108,152.86
3_prime1338,181.91,0.327014,0.0108,152.88
3_prime1338,181.93,0.327042,0.0108,152.90
3_prime1338,181.95,0.327326,0.0108,152.92
3_prime1338,181.97,0.327012,0.0108,152.94
3_prime1338,182.00,0.327380,0.0108,152.97
3_prime1338,182.02,0.327372,0.0108,152.99
3_prime1338,182.04,0.327066,0.0108,153.01
3_prime1338,182.06,0.326830,0.0108,153.03
3_prime1338,182.08,0.327638,0.0108,153.05
3_prime1338,182.10,0.326627,0.0108,153.07
3_prime1338,182.12,0.326416,0.0108,153.09
3_prime1338,182.14,0.326684,0.0108,153.11
3_prime1338,182.16,0.326846,0.0108,153.13
3_prime1338,182.18,0.326607,0.0108,153.15
3_prime1338,182.20,0.326760,0.0108,153.17
3_prime1338,182.22,0.326856,0.0108,153.19
3_prime1338,182.25,0.326392,0.0108,153.22
3_prime1338,182.27,0.326177,0.0108,153.24
3_prime1338,182.29,0.326420,0.0108,153.26
3_prime1338,182.31,0.326364,0.0108,153.28
3_prime1338,182.33,0.326445,0.0108,153.30
3_prime1338,182.35,0.326276,0.0108,153.32
3_prime1338,182.37,0.326186,0.0108,153.34
3_prime1338,182.39,0.326496,0.0108,153.36
3_prime1338,182.41,0.326782,0.0108,153.38
3_prime1338,182.43,0.326418,0.0108,153.40
3_prime1338,182.45,0.326857,0.0108,153.42
3_prime1338,182.47,0.326681,0.0108,153.44
3_prime1338,182.50,0.326996,0.0108,153.47
3_prime1338,182.52,0.326918,0.0108,153.49
3_prime1338,182.54,0.326810,0.0108,153.51
3_prime1338,182.56,0.327377,0.0108,153.53
3_prime1338,182.58,0.326806,0.0108,153.55
3_prime1338,182.60,0.326841,0.0108,153.57
3_prime1338,182.62,0.326724,0.0108,153.59
3_prime1338,182.64,0.327111,0.0108,153.61
3_prime1338,182.66,0.326676,0.0108,153.63
3_prime1338,182.68,0.327353,0.0108,153.65
3_prime1338,182.70,0.327168,0.0108,153.67
3_prime1338,182.72,0.326558,0.0108,153.69
3_prime1338,182.75,0.327167,0.0108,153.72
3_prime1338,182.77,0.327039,0.0108,153.74
3_prime1338,182.79,0.326959,0.0108,153.76
3_prime1338,182.81,0.326697,0.0108,153.78
3_prime1338,182.83,0.327161,0.0108,153.80
3_prime1338,182.85,0.326735,0.0108,153.82
3_prime1338,182.87,0.326669,0.0108,153.84
3_prime1338,182.89,0.327281,0.0108,153.86
3_prime1338,182.91,0.326908,0.0108,153.88
3_prime1338,182.93,0.326896,0.0108,153.90
3_prime1338,182.95,0.326665,0.0108,153.92
3_prime1338,182.97,0.327076,0.0108,153.94
3_prime1338,183.00,0.326950,0.0108,153.97
3_prime1338,183.02,0.326988,0.0108,153.99
3_prime1338,183.04,0.327608,0.0108,154.01
3_prime1338,183.06,0.326808,0.0108,154.03
3_prime1338,183.08,0.327075,0.0108,154.05
3_prime1338,183.10,0.327109,0.0108,154.07
3_prime1338,183.12,0.327445,0.0108,154.09
3_prime1338,183.14,0.326828,0.0108,154.11
3_prime1338,183.16,0.327174,0.0108,154.13
3_prime1338,183.18,0.327030,0.0108,154.15
3_prime1338,183.20,0.326890,0.0108,154.17
3_prime1338,183.22,0.327472,0.0108,154.19
3_prime1338,183.25,0.327522,0.0108,154.22
3_prime1338,183.27,0.327474,0.0108,154.24
3_prime1338,183.29,0.327340,0.0108,154.26
3_prime1338,183.31,0.326997,0.0108,154.28
3_prime1338,183.33,0.327285,0.0108,154.30
3_prime1338,183.35,0.327089,0.0108,154.32
3_prime1338,183.37,0.327107,0.0108,154.34
3_prime1338,183.39,0.327437,0.0108,154.36
3_prime1338,183.41,0.327541,0.0108,154.38
3_prime1338,183.43,0.326967,0.0108,154.40
3_prime1338,183.45,0.327278,0.0108,154.42
3_prime1338,183.47,0.327685,0.0108,154.44
3_prime1338,183.50,0.327226,0.0108,154.47
3_prime1338,183.52,0.326349,0.0108,154.49
3_prime1338,183.54,0.326637,0.0108,154.51
3_prime1338,183.56,0.326812,0.0108,154.53
3_prime1338,183.58,0.326706,0.0108,154.55
3_prime1338,183.60,0.327857,0.0108,154.57
3_prime1338,183.62,0.327176,0.0108,154.59
3_prime1338,183.64,0.327516,0.0108,154.61
3_prime1338,183.66,0.327329,0.0108,154.63
3_prime1338,183.68,0.327443,0.0108,154.65
3_prime1338,183.70,0.327586,0.0108,154.67
3_prime1338,183.72,0.326693,0.0108,154.69
3_prime1338,183.75,0.326978,0.0108,154.72
3_prime1338,183.77,0.327442,0.0108,154.74
3_prime1338,183.79,0.327580,0.0108,154.76
3_prime1338,183.81,0.327465,0.0108,154.78
3_prime1338,183.83,0.327488,0.0108,154.80
3_prime1338,183.85,0.327953,0.0108,154.82
3_prime1338,183.87,0.327663,0.0108,154.84
3_prime1338,183.89,0.327847,0.0108,154.86
3_prime1338,183.91,0.327550,0.0108,154.88
3_prime1338,183.93,0.327602,0.0108,154.90
3_prime1338,183.95,0.327900,0.0108,154.92
3_prime1338,183.97,0.328051,0.0109,154.94
3_prime1338,184.00,0.327987,0.0108,154.97
3_prime1338,184.02,0.328165,0.0109,154.99
3_prime1338,184.04,0.328359,0.0109,155.01
3_prime1338,184.06,0.328414,0.0109,155.03
3_prime1338,184.08,0.328585,0.0109,155.05
3_prime1338,184.10,0.328985,0.0109,155.07
3_prime1338,184.12,0.328500,0.0109,155.09
3_prime1338,184.14,0.329239,0.0109,155.11
3_prime1338,184.16,0.328902,0.0109,155.13
3_prime1338,184.18,0.328419,0.0109,155.15
3_prime1338,184.20,0.328582,0.0109,155.17
3_prime1338,184.22,0.328935,0.0109,155.19
3_prime1338,184.25,0.329445,0.0109,155.22
3_prime1338,184.27,0.329369,0.0109,155.24
3_prime1338,184.29,0.329061,0.0109,155.26
3_prime1338,184.31,0.329126,0.0109,155.28
3_prime1338,184.33,0.329234,0.0109,155.30
3_prime1338,184.35,0.329292,0.0109,155.32
3_prime1338,184.37,0.329091,0.0109,155.34
3_prime1338,184.39,0.329251,0.0109,155.36
3_prime1338,184.41,0.329238,0.0109,155.38
3_prime1338,184.43,0.329050,0.0109,155.40
3_prime1338,184.45,0.329024,0.0109,155.42
3_prime1338,184.47,0.328680,0.0109,155.44
3_prime1338,184.50,0.328790,0.0109,155.47
3_prime1338,184.52,0.328288,0.0109,155.49
3_prime1338,184.54,0.328871,0.0109,155.51
3_prime1338,184.56,0.329026,0.0109,155.53
3_prime1338,184.58,0.328932,0.0109,155.55
3_prime1338,184.60,0.329097,0.0109,155.57
3_prime1338,184.62,0.328194,0.0109,155.59
3_prime1338,184.64,0.327811,0.0108,155.61
3_prime1338,184.66,0.328589,0.0109,155.63
3_prime1338,184.68,0.328644,0.0109,155.65
3_prime1338,184.70,0.329119,0.0109,155.67
3_prime1338,184.72,0.329117,0.0109,155.69
3_prime1338,184.75,0.328526,0.0109,155.72
3_prime1338,184.77,0.328884,0.0109,155.74
3_prime1338,184.79,0.328903,0.0109,155.76
3_prime1338,184.81,0.329134,0.0109,155.78
3_prime1338,184.83,0.328534,0.0109,155.80
3_prime1338,184.85,0.328417,0.0109,155.82
3_prime1338,184.87,0.328644,0.0109,155.84
3_prime1338,184.89,0.328261,0.0109,155.86
3_prime1338,184.91,0.328234,0.0109,155.88
3_prime1338,184.93,0.328170,0.0109,155.90
3_prime1338,184.95,0.328152,0.0109,155.92
3_prime1338,184.97,0.328038,0.0109,155.94
3_prime1338,185.00,0.328088,0.0109,155.97
3_prime1338,185.02,0.327990,0.0108,155.99
3_prime1338,185.04,0.327933,0.0108,156.01
3_prime1338,185.06,0.328462,0.0109,156.03
3_prime1338,185.08,0.327374,0.0108,156.05
3_prime1338,185.10,0.328184,0.0109,156.07
3_prime1338,185.12,0.327379,0.0108,156.09
3_prime1338,185.14,0.327401,0.0108,156.11
3_prime1338,185.16,0.327472,0.0108,156.13
3_prime1338,185.18,0.327379,0.0108,156.15
3_prime1338,185.20,0.327446,0.0108,156.17
3_prime1338,185.22,0.326700,0.0108,156.19
3_prime1338,185.25,0.327043,0.0108,156.22
3_prime1338,185.27,0.326838,0.0108,156.24
3_prime1338,185.29,0.327354,0.0108,156.26
3_prime1338,185.31,0.326820,0.0108,156.28
3_prime1338,185.33,0.327049,0.0108,156.30
3_prime1338,185.35,0.326850,0.0108,156.32
3_prime1338,185.37,0.326928,0.0108,156.34
3_prime1338,185.39,0.327179,0.0108,156.36
3_prime1338,185.41,0.326492,0.0108,156.38
3_prime1338,185.43,0.326708,0.0108,156.40
3_prime1338,185.45,0.327010,0.0108,156.42
3_prime1338,185.47,0.326348,0.0108,156.44
3_prime1338,185.50,0.326376,0.0108,156.47
3_prime1338,185.52,0.325885,0.0108,156.49
3_prime1338,185.54,0.326210,0.0108,156.51
3_prime1338,185.56,0.326278,0.0108,156.53
3_prime1338,185.58,0.326618,0.0108,156.55
3_prime1338,185.60,0.326656,0.0108,156.57
3_prime1338,185.62,0.326162,0.0108,156.59
3_prime1338,185.64,0.326949,0.0108,156.61
3_prime1338,185.66,0.326825,0.0108,156.63
3_prime1338,185.68,0.326360,0.0108,156.65
3_prime1338,185.70,0.326117,0.0108,156.67
3_prime1338,185.72,0.326977,0.0108,156.69
3_prime1338,185.75,0.326254,0.0108,156.72
3_prime1338,185.77,0.326812,0.0108,156.74
3_prime1338,185.79,0.326268,0.0108,156.76
3_prime1338,185.81,0.327409,0.0108,156.78
3_prime1338,185.83,0.327059,0.0108,156.80
3_prime1338,185.85,0.326609,0.0108,156.82
3_prime1338,185.87,0.326853,0.0108,156.84
3_prime1338,185.89,0.327112,0.0108,156.86
3_prime1338,185.91,0.326779,0.0108,156.88
3_prime1338,185.93,0.327118,0.0108,156.90
3_prime1338,185.95,0.327226,0.0108,156.92
3_prime1338,185.97,0.326978,0.0108,156.94
3_prime1338,186.00,0.327127,0.0108,156.97
3_prime1338,186.02,0.327421,0.0108,156.99
3_prime1338,186.04,0.327303,0.0108,157.01
3_prime1338,186.06,0.326895,0.0108,157.03
3_prime1338,186.08,0.327109,0.0108,157.05
3_prime1338,186.10,0.327084,0.0108,157.07
3_prime1338,186.12,0.327567,0.0108,157.09
3_prime1338,186.14,0.326949,0.0108,157.11
3_prime1338,186.16,0.326786,0.0108,157.13
3_prime1338,186.18,0.326821,0.0108,157.15
3_prime1338,186.20,0.326959,0.0108,157.17
3_prime1338,186.22,0.327400,0.0108,157.19
3_prime1338,186.25,0.326844,0.0108,157.22
3_prime1338,186.27,0.326986,0.0108,157.24
3_prime1338,186.29,0.326259,0.0108,157.26
3_prime1338,186.31,0.326907,0.0108,157.28
3_prime1338,186.33,0.326944,0.0108,157.30
3_prime1338,186.35,0.326713,0.0108,157.32
3_prime1338,186.37,0.326822,0.0108,157.34
3_prime1338,186.39,0.327062,0.0108,157.36
3_prime1338,186.41,0.327209,0.0108,157.38
3_prime1338,186.43,0.326961,0.0108,157.40
3_prime1338,186.45,0.327055,0.0108,157.42
3_prime1338,186.47,0.326685,0.0108,157.44
3_prime1338,186.50,0.327034,0.0108,157.47
3_prime1338,186.52,0.327258,0.0108,157.49
3_prime1338,186.54,0.326563,0.0108,157.51
3_prime1338,186.56,0.327183,0.0108,157.53
3_prime1338,186.58,0.326694,0.0108,157.55
3_prime1338,186.60,0.327594,0.0108,157.57
3_prime1338,186.62,0.326988,0.0108,157.59
3_prime1338,186.64,0.327593,0.0108,157.61
3_prime1338,186.66,0.327185,0.0108,157.63
3_prime1338,186.68,0.326920,0.0108,157.65
3_prime1338,186.70,0.327719,0.0108,157.67
3_prime1338,186.72,0.327005,0.0108,157.69
3_prime1338,186.75,0.327091,0.0108,157.72
3_prime1338,186.77,0.327427,0.0108,157.74
3_prime1338,186.79,0.327904,0.0108,157.76
3_prime1338,186.81,0.327202,0.0108,157.78
3_prime1338,186.83,0.327416,0.0108,157.80
3_prime1338,186.85,0.327848,0.0108,157.82
3_prime1338,186.87,0.327172,0.0108,157.84
3_prime1338,186.89,0.327599,0.0108,157.86
3_prime1338,186.91,0.327209,0.0108,157.88
3_prime1338,186.93,0.327900,0.0108,157.90
3_prime1338,186.95,0.327382,0.0108,157.92
3_prime1338,186.97,0.327739,0.0108,157.94
3_prime1338,187.00,0.327159,0.0108,157.97
3_prime1338,187.02,0.327471,0.0108,157.99
3_prime1338,187.04,0.327403,0.0108,158.01
3_prime1338,187.06,0.327677,0.0108,158.03
3_prime1338,187.08,0.327360,0.0108,158.05
3_prime1338,187.10,0.327523,0.0108,158.07
3_prime1338,187.12,0.327387,0.0108,158.09
3_prime1338,187.14,0.327587,0.0108,158.11
3_prime1338,187.16,0.327545,0.0108,158.13
3_prime1338,187.18,0.327516,0.0108,158.15
3_prime1338,187.20,0.327713,0.0108,158.17
3_prime1338,187.22,0.327643,0.0108,158.19
3_prime1338,187.25,0.327716,0.0108,158.22
3_prime1338,187.27,0.327421,0.0108,158.24
3_prime1338,187.29,0.327272,0.0108,158.26
3_prime1338,187.31,0.327915,0.0108,158.28
3_prime1338,187.33,0.327741,0.0108,158.30
3_prime1338,187.35,0.328192,0.0109,158.32
3_prime1338,187.37,0.327700,0.0108,158.34
3_prime1338,187.39,0.328018,0.0108,158.36
3_prime1338,187.41,0.328206,0.0109,158.38
3_prime1338,187.43,0.327868,0.0108,158.40
3_prime1338,187.45,0.328088,0.0109,158.42
3_prime1338,187.47,0.327802,0.0108,158.44
3_prime1338,187.50,0.327808,0.0108,158.47
3_prime1338,187.52,0.328132,0.0109,158.49
3_prime1338,187.54,0.327444,0.0108,158.51
3_prime1338,187.56,0.327717,0.0108,158.53
3_prime1338,187.58,0.327415,0.0108,158.55
3_prime1338,187.60,0.327789,0.0108,158.57
3_prime1338,187.62,0.327815,0.0108,158.59
3_prime1338,187.64,0.327951,0.0108,158.61
3_prime1338,187.66,0.328183,0.0109,158.63
3_prime1338,187.68,0.327992,0.0108,158.65
3_prime1338,187.70,0.327722,0.0108,158.67
3_prime1338,187.72,0.327811,0.0108,158.69
3_prime1338,187.75,0.327587,0.0108,158.72
3_prime1338,187.77,0.327237,0.0108,158.74
3_prime1338,187.79,0.327622,0.0108,158.76
3_prime1338,187.81,0.327823,0.0108,158.78
3_prime1338,187.83,0.327578,0.0108,158.80
3_prime1338,187.85,0.327419,0.0108,158.82
3_prime1338,187.87,0.327783,0.0108,158.84
3_prime1338,187.89,0.327514,0.0108,158.86
3_prime1338,187.91,0.327382,0.0108,158.88
3_prime1338,187.93,0.327361,0.0108,158.90
3_prime1338,187.95,0.327607,0.0108,158.92
3_prime1338,187.97,0.326921,0.0108,158.94
3_prime1338,188.00,0.327460,0.0108,158.97
3_prime1338,188.02,0.327784,0.0108,158.99
3_prime1338,188.04,0.327855,0.0108,159.01
3_prime1338,188.06,0.327472,0.0108,159.03
3_prime1338,188.08,0.327148,0.0108,159.05
3_prime1338,188.10,0.328237,0.0109,159.07
3_prime1338,188.12,0.327098,0.0108,159.09
3_prime1338,188.14,0.327061,0.0108,159.11
3_prime1338,188.16,0.327402,0.0108,159.13
3_prime1338,188.18,0.327784,0.0108,159.15
3_prime1338,188.20,0.327672,0.0108,159.17
3_prime1338,188.22,0.327298,0.0108,159.19
3_prime1338,188.25,0.327382,0.0108,159.22
3_prime1338,188.27,0.327449,0.0108,159.24
3_prime1338,188.29,0.327436,0.0108,159.26
3_prime1338,188.31,0.327837,0.0108,159.28
3_prime1338,188.33,0.327746,0.0108,159.30
3_prime1338,188.35,0.327227,0.0108,159.32
3_prime1338,188.37,0.327338,0.0108,159.34
3_prime1338,188.39,0.327415,0.0108,159.36
3_prime1338,188.41,0.328306,0.0109,159.38
3_prime1338,188.43,0.327804,0.0108,159.40
3_prime1338,188.45,0.327792,0.0108,159.42
3_prime1338,188.47,0.327802,0.0108,159.44
3_prime1338,188.50,0.327183,0.0108,159.47
3_prime1338,188.52,0.327609,0.0108,159.49
3_prime1338,188.54,0.327256,0.0108,159.51
3_prime1338,188.56,0.327583,0.0108,159.53
3_prime1338,188.58,0.327398,0.0108,159.55
3_prime1338,188.60,0.327610,0.0108,159.57
3_prime1338,188.62,0.327768,0.0108,159.59
3_prime1338,188.64,0.327229,0.0108,159.61
3_prime1338,188.66,0.327688,0.0108,159.63
3_prime1338,188.68,0.327674,0.0108,159.65
3_prime1338,188.70,0.327767,0.0108,159.67
3_prime1338,188.72,0.326890,0.0108,159.69
3_prime1338,188.75,0.327420,0.0108,159.72
3_prime1338,188.77,0.326989,0.0108,159.74
3_prime1338,188.79,0.327157,0.0108,159.76
3_prime1338,188.81,0.327367,0.0108,159.78
3_prime1338,188.83,0.327500,0.0108,159.80
3_prime1338,188.85,0.326992,0.0108,159.82
3_prime1338,188.87,0.326910,0.0108,159.84
3_prime1338,188.89,0.326888,0.0108,159.86
3_prime1338,188.91,0.327599,0.0108,159.88
3_prime1338,188.93,0.326909,0.0108,159.90
3_prime1338,188.95,0.326911,0.0108,159.92
3_prime1338,188.97,0.327740,0.0108,159.94
3_prime1338,189.00,0.327209,0.0108,159.97
3_prime1338,189.02,0.327616,0.0108,159.99
3_prime1338,189.04,0.327312,0.0108,160.01
3_prime1338,189.06,0.327211,0.0108,160.03
3_prime1338,189.08,0.327265,0.0108,160.05
3_prime1338,189.10,0.327398,0.0108,160.07
3_prime1338,189.12,0.327793,0.0108,160.09
3_prime1338,189.14,0.326952,0.0108,160.11
3_prime1338,189.16,0.327488,0.0108,160.13
3_prime1338,189.18,0.328082,0.0109,160.15
3_prime1338,189.20,0.327888,0.0108,160.17
3_prime1338,189.22,0.327531,0.0108,160.19
3_prime1338,189.25,0.327619,0.0108,160.22
3_prime1338,189.27,0.327726,0.0108,160.24
3_prime1338,189.29,0.327515,0.0108,160.26
3_prime1338,189.31,0.327211,0.0108,160.28
3_prime1338,189.33,0.327372,0.0108,160.30
3_prime1338,189.35,0.326970,0.0108,160.32
3_prime1338,189.37,0.326621,0.0108,160.34
3_prime1338,189.39,0.326747,0.0108,160.36
3_prime1338,189.41,0.327209,0.0108,160.38
3_prime1338,189.43,0.326856,0.0108,160.40
3_prime1338,189.45,0.326881,0.0108,160.42
3_prime1338,189.47,0.327124,0.0108,160.44
3_prime1338,189.50,0.326521,0.0108,160.47
3_prime1338,189.52,0.327144,0.0108,160.49
3_prime1338,189.54,0.327046,0.0108,160.51
3_prime1338,189.56,0.327221,0.0108,160.53
3_prime1338,189.58,0.326753,0.0108,160.55
3_prime1338,189.60,0.327301,0.0108,160.57
3_prime1338,189.62,0.326838,0.0108,160.59
3_prime1338,189.64,0.326526,0.0108,160.61
3_prime1338,189.66,0.327090,0.0108,160.63
3_prime1338,189.68,0.326945,0.0108,160.65
3_prime1338,189.70,0.326857,0.0108,160.67
3_prime1338,189.72,0.327010,0.0108,160.69
3_prime1338,189.75,0.327099,0.0108,160.72
3_prime1338,189.77,0.327002,0.0108,160.74
3_prime1338,189.79,0.327124,0.0108,160.76
3_prime1338,189.81,0.327342,0.0108,160.78
3_prime1338,189.83,0.327229,0.0108,160.80
3_prime1338,189.85,0.326895,0.0108,160.82
3_prime1338,189.87,0.327352,0.0108,160.84
3_prime1338,189.89,0.326714,0.0108,160.86
3_prime1338,189.91,0.327152,0.0108,160.88
3_prime1338,189.93,0.326926,0.0108,160.90
3_prime1338,189.95,0.327404,0.0108,160.92
3_prime1338,189.97,0.326769,0.0108,160.94
3_prime1338,190.00,0.326096,0.0108,160.97
3_prime1338,190.02,0.326998,0.0108,160.99
3_prime1338,190.04,0.326683,0.0108,161.01
3_prime1338,190.06,0.326880,0.0108,161.03
3_prime1338,190.08,0.327223,0.0108,161.05
3_prime1338,190.10,0.326630,0.0108,161.07
3_prime1338,190.12,0.326858,0.0108,161.09
3_prime1338,190.14,0.327521,0.0108,161.11
3_prime1338,190.16,0.327287,0.0108,161.13
3_prime1338,190.18,0.327801,0.0108,161.15
3_prime1338,190.20,0.327052,0.0108,161.17
3_prime1338,190.22,0.327628,0.0108,161.19
3_prime1338,190.25,0.327347,0.0108,161.22
3_prime1338,190.27,0.327251,0.0108,161.24
3_prime1338,190.29,0.327776,0.0108,161.26
3_prime1338,190.31,0.327413,0.0108,161.28
3_prime1338,190.33,0.327695,0.0108,161.30
3_prime1338,190.35,0.327396,0.0108,161.32
3_prime1338,190.37,0.327500,0.0108,161.34
3_prime1338,190.39,0.327313,0.0108,161.36
3_prime1338,190.41,0.327232,0.0108,161.38
3_prime1338,190.43,0.328235,0.0109,161.40
3_prime1338,190.45,0.327633,0.0108,161.42
3_prime1338,190.47,0.327682,0.0108,161.44
3_prime1338,190.50,0.327755,0.0108,161.47
3_prime1338,190.52,0.327053,0.0108,161.49
3_prime1338,190.54,0.327632,0.0108,161.51
3_prime1338,190.56,0.327742,0.0108,161.53
3_prime1338,190.58,0.327893,0.0108,161.55
3_prime1338,190.60,0.328043,0.0109,161.57
3_prime1338,190.62,0.327373,0.0108,161.59
3_prime1338,190.64,0.327889,0.0108,161.61
3_prime1338,190.66,0.327445,0.0108,161.63
3_prime1338,190.68,0.328022,0.0108,161.65
3_prime1338,190.70,0.327429,0.0108,161.67
3_prime1338,190.72,0.327691,0.0108,161.69
3_prime1338,190.75,0.327462,0.0108,161.72
3_prime1338,190.77,0.327736,0.0108,161.74
3_prime1338,190.79,0.327731,0.0108,161.76
3_prime1338,190.81,0.327790,0.0108,161.78
3_prime1338,190.83,0.328307,0.0109,161.80
3_prime1338,190.85,0.327684,0.0108,161.82
3_prime1338,190.87,0.327902,0.0108,161.84
3_prime1338,190.89,0.328187,0.0109,161.86
3_prime1338,190.91,0.327604,0.0108,161.88
3_prime1338,190.93,0.327559,0.0108,161.90
3_prime1338,190.95,0.327920,0.0108,161.92
3_prime1338,190.97,0.327341,0.0108,161.94
3_prime1338,191.00,0.327799,0.0108,161.97
3_prime1338,191.02,0.327405,0.0108,161.99
3_prime1338,191.04,0.326958,0.0108,162.01
3_prime1338,191.06,0.327411,0.0108,162.03
3_prime1338,191.08,0.327436,0.0108,162.05
3_prime1338,191.10,0.326997,0.0108,162.07
3_prime1338,191.12,0.326749,0.0108,162.09
3_prime1338,191.14,0.326608,0.0108,162.11
3_prime1338,191.16,0.326901,0.0108,162.13
3_prime1338,191.18,0.326818,0.0108,162.15
3_prime1338,191.20,0.326373,0.0108,162.17
3_prime1338,191.22,0.326576,0.0108,162.19
3_prime1338,191.25,0.326428,0.0108,162.22
3_prime1338,191.27,0.326785,0.0108,162.24
3_prime1338,191.29,0.326320,0.0108,162.26
3_prime1338,191.31,0.326562,0.0108,162.28
3_prime1338,191.33,0.326822,0.0108,162.30
3_prime1338,191.35,0.326905,0.0108,162.32
3_prime1338,191.37,0.326594,0.0108,162.34
3_prime1338,191.39,0.326815,0.0108,162.36
3_prime1338,191.41,0.326475,0.0108,162.38
3_prime1338,191.43,0.326489,0.0108,162.40
3_prime1338,191.45,0.326452,0.0108,162.42
3_prime1338,191.47,0.326335,0.0108,162.44
3_prime1338,191.50,0.326615,0.0108,162.47
3_prime1338,191.52,0.326384,0.0108,162.49
3_prime1338,191.54,0.326489,0.0108,162.51
